animal,genre,views,likes,like_rate,dur,upload,channel,subs,title,hook,ai_made,url
動畫角色,音樂舞蹈,112327959,1217115,1.08,17,2024-05-04,Duckling Do - Nursery Rhymes,971000,Shake your hips! | If You're Happy Song | Duck Video For Babies | Nursery Rhymes & Kids Songs,小鴨帶你扭腰唱歌,True,https://www.youtube.com/shorts/669ugcRQV8g
動畫角色,搞笑意外,108191951,,,4,2025-01-09,TomFighter,868000,Talking tom 😡😡 #viral #cat #shorts,湯姆貓氣炸了,True,https://www.youtube.com/shorts/LhVjlWgVh64
動畫角色,知識科普,107745828,1272164,1.18,44,2024-06-23,RECAP Animation,631000,Never touch poison dart frogs casually! #shorts #anime #animation #recap #funny #penguin #frog,千萬別亂碰箭毒蛙,True,https://www.youtube.com/shorts/GRywb37bm8Q
動畫角色,音樂舞蹈,96120440,576086,0.6,21,2025-05-09,Kidi Fun,11300000,Saute comme un lapin (🇬🇧 version anglaise) - Chanson des animaux #enfant #maternelle #jeux #comptine,跟著兒歌像兔子一樣跳,True,https://www.youtube.com/shorts/jnLGOeERxCc
動畫角色,知識科普,95959132,402679,0.42,19,2025-09-11,MEOWJI,12600000,🐄 Learn Farm Animals – Fun for Kids! 🐓 #kids #learn,帶小朋友認識農場動物,True,https://www.youtube.com/shorts/0_DiPG81AGI
動畫角色,其他,95066185,4048903,4.26,10,2023-06-24,My Talking Angela,615000,My Talking Angela #talkingangela #shorts,會說話的安琪拉登場,True,https://www.youtube.com/shorts/MBX-AgbBRA0
動畫角色,知識科普,94299788,315462,0.33,15,2026-03-05,AnimNepal Kids - Nepali Rhymes & Stories,208000,LEARN TO COUNT 1 - 10 WITH BUNNY 🐰❤️#learn #numbers #cartoon #childrenssongs,跟兔兔一起數到十,True,https://www.youtube.com/shorts/B71q-d_Qlhc
動畫角色,其他,93661726,3346355,3.57,11,2020-08-26,Игги :3,732000,Talking Tom says Hello Tom,湯姆貓開口說哈囉,True,https://www.youtube.com/shorts/BF_jax_vJq8
動畫角色,搞笑意外,92468143,930172,1.01,7,2022-09-28,Tom Fan U,2750000,Talking Tom toilet Funny Real life Video 😂🎃🙈 #shorts,湯姆貓上廁所的爆笑事,True,https://www.youtube.com/shorts/qYFCD6tIqXk
動畫角色,其他,89773932,380198,0.42,22,2025-05-15,KidSquad,344000,Peppa Pig Find The Real Character,猜哪一個佩佩豬是真的,True,https://www.youtube.com/shorts/_jk3GZBiy1Q
動畫角色,其他,86149762,357252,0.41,26,2026-05-29,ZOOWAKE - Games,4240000,Guess Gugu Gaga Penguin who's Forbidden from entering this door in hotel - Gmod,猜哪隻企鵝不准進門,True,https://www.youtube.com/shorts/u8uX14oE5JU
動畫角色,音樂舞蹈,83475358,975482,1.17,32,2025-01-18,Cam & Sam - Kids Songs & Nursery Rhymes,503000,🦆 Five Little Ducks 🦆 Babies Learn to Count 1 #Shorts #YouTubeKids #KidsSongs #NurseryRhymes,五隻小鴨帶你學數數,True,https://www.youtube.com/shorts/RSCQiwhLKiM
動畫角色,搞笑意外,80929010,284644,0.35,17,2026-04-17,Peppa Pig - Official Channel,44400000,Mummy Pig Rescues Daddy Pig 🚁 #shorts #peppapig,豬媽媽開直升機救老公,True,https://www.youtube.com/shorts/D-KKnakZG04
動畫角色,知識科普,80420531,739258,0.92,23,2024-06-05,Leo the Wildlife Ranger - Official Channel,3330000,BABY BIRD FELL FROM A TREE?! | Leo the Wildlife Ranger | #shorts #education #kids,小鳥從樹上掉下來了,True,https://www.youtube.com/shorts/1nijyysMdz4
動畫角色,音樂舞蹈,79210453,436340,0.55,19,2023-02-23,Talking Angela,13800000,Shine Together Side By Side! 🤩 Talking Angela #Shorts,安琪拉閃亮登場,True,https://www.youtube.com/shorts/VYiklSE7yFY
動畫角色,搞笑意外,72949195,408379,0.56,22,2023-12-08,Peppa Pig - Nursery Rhymes and Kids Songs,3880000,George Needs the Potty #peppapig,喬治急著要上廁所,True,https://www.youtube.com/shorts/EK7zza-p3Cg
動畫角色,搞笑意外,71174703,691333,0.97,27,2024-01-21,Fun World Tv,1450000,Peppa Pig greedily Eats Candy #peppapig #parody #funnycartoon,佩佩豬狂嗑糖果,True,https://www.youtube.com/shorts/NjBYCH3mC4Q
動畫角色,搞笑意外,67007170,290475,0.43,28,2025-04-23,Scrappy's Mess,187000,Scrappy Speed Drinks Too Much Liquid #squirrel #cartoon #comedy,松鼠喝太多水的下場,True,https://www.youtube.com/shorts/rKgmorK1FGo
動畫角色,音樂舞蹈,63542066,971810,1.53,60,2023-03-18,ChuChu TV Nursery Rhymes & Kids Songs,98100000,The Orangutan Song - Animal Songs #Shorts #ChuChuTV #savetheorangutan    #KidsSongs #LearningSongs,一起唱紅毛猩猩之歌,True,https://www.youtube.com/shorts/PvTHU-Puuqs
動畫角色,音樂舞蹈,62928521,228354,0.36,12,2026-03-26,Camp Jasmine - Kids Songs & Toddler Learning ,218000,Old MacDonald Had a DINOSAUR?! 🦖 #farmanimals #kidssongs #surprise,王老先生竟然養了恐龍,True,https://www.youtube.com/shorts/2TUYI9E_thY
動畫角色,劇情反轉,62445583,402585,0.64,21,2022-11-17,Peppa Pig - Official Channel,44400000,Peppa Pig Tales 🐷 Police Officer Peppa Catches Robber!,警察佩佩豬抓到小偷了,True,https://www.youtube.com/shorts/WpqFXr7nZ94
動畫角色,劇情反轉,61680749,1013303,1.64,51,2024-04-14,Pequeño Leon,6990000,Pequeño Leon | Perrito y gatito | Dibujos animados | Video Para Niños,小狗和小貓的動畫故事,True,https://www.youtube.com/shorts/NmBwmODgrIE
動畫角色,搞笑意外,61425740,2483966,4.04,52,2023-09-30,BrodyAnimates,3020000,My Evil Genius Dog,我家的狗是邪惡天才,True,https://www.youtube.com/shorts/mVIeCVMN2hg
動畫角色,音樂舞蹈,61353068,1796949,2.93,14,2022-02-09,TootyMcNooty,755000,A Sad Cat and Dog song | tootymcnooty #shorts,一首貓與狗的悲傷之歌,True,https://www.youtube.com/shorts/k3CPoSy6t1A
動畫角色,挑戰實驗,61337696,2479851,4.04,60,2024-08-13,Toto Cartoon Animals,1380000,Money Vs Knowledge? Help Cartoon Cow vs Big Bull What Do you Choose?#Shorts #Cartoon #Viral #funny,金錢還是知識，你選哪個,True,https://www.youtube.com/shorts/jU4yPK-hkQw
動畫角色,搞笑意外,61305757,1178575,1.92,60,2025-07-14,Teeny Tiny Simba (Español),5320000,¿Cómo SE LLAMA entonces?🐱 #simbochka #simba #gatos #animación,那牠到底叫什麼名字？,True,https://www.youtube.com/shorts/wx_sP8QI6Nw
動畫角色,知識科普,61065712,428017,0.7,22,2025-02-07,Buggle Time- Wholesome & Fun Toddler and Kid Songs,846000,Can You ACE our ANIMAL SOUNDS Quiz? What Does The Fox Say?,動物叫聲測驗你敢挑戰嗎,True,https://www.youtube.com/shorts/E3MH59F4c8A
動畫角色,搞笑意外,60774015,1700711,2.8,23,2025-08-14,Clutchmaker,6250000,When an Owl Tries to Kill Noob in the 99 Nights Forest ☠️ PT 8,貓頭鷹想在森林裡幹掉新手,True,https://www.youtube.com/shorts/sSpfXpfAjRs
動畫角色,其他,59712640,348170,0.58,10,2025-10-03,Super Cartoon AR,58200,superheroes but elephant #avengers #marvel #ironman #cartoon #venom #spiderman #hulk #venom,如果超級英雄都變成大象,True,https://www.youtube.com/shorts/PZ8bTq2kMiY
動畫角色,教學DIY,58732369,392205,0.67,26,2025-10-16,FriendToon - Create & Play,1590000,Yay! 🐰 Roly Poly Bunny 🎭 My Brother Made It For Me! ✨ #DIYForKids,哥哥做了不倒翁兔子給我,True,https://www.youtube.com/shorts/1a6JFfQ7eXY
動畫角色,搞笑意外,58125077,877227,1.51,5,2023-06-25,WONDERFULL CARTOON SS,174000,Talking tom cat 🐱🍧 #shorts #youtubeshorts #shortvideo #talkingtomcat #talkingcat #gaming #cartoon,湯姆貓吃冰淇淋,True,https://www.youtube.com/shorts/8DonKfi06uo
動畫角色,搞笑意外,56170822,1663598,2.96,35,2023-08-28,MrSmartt 2.0,6480000,When 2 Talking Tom Talking With Each-Other 😂 #shorts #shortvideo,兩隻湯姆貓互相對話,True,https://www.youtube.com/shorts/mmUkP8IbvuA
動畫角色,搞笑意外,55514763,389355,0.7,11,2025-10-21,rohit official ,54700,billi wala cartoon || cat || bilari || #cat #billi #cute #caetoon #ai,卡通貓咪的搞笑日常,True,https://www.youtube.com/shorts/i1MUo34aggk
動畫角色,音樂舞蹈,53180552,776846,1.46,10,2025-08-17,Coda,2810000,THE KITTY CAT DANCE ( TADC / The Amazing Digital Circus Ep 6 Animation ),數位馬戲團的貓咪熱舞,True,https://www.youtube.com/shorts/DWhM4LuX_nA
動畫角色,教學DIY,50660826,984153,1.94,13,2022-10-26,LAIKA Studios,1340000,Film It Yourself brings Bub the Ghost Dog to live-action in a behind-the-green-screen peek!,幽靈狗狗的綠幕拍攝祕密,True,https://www.youtube.com/shorts/Uw6F0FooaKc
無動物,劇情反轉,1867208968,17938278,0.96,60,2022-12-06,KL BRO Biju Rithvik,87700000,Tom 🍓 Jerry (Rithvi&Kavi)🍒Mom love End Twist 😂🎈#shorts,姊弟搶草莓，媽媽偏心大反轉,False,https://www.youtube.com/shorts/4UnP1I_sLgw
無動物,教學DIY,1195511903,15194071,1.27,24,2024-03-07,Rural mini project,5680000,How to make cow shed roof || Rural house mini project,迷你牛棚屋頂這樣蓋,False,https://www.youtube.com/shorts/3nHexlkfbqc
無動物,搞笑意外,642009405,2877368,0.45,19,2026-06-13,唐瑜熙🌈,1940000,現實版的貓和老鼠你們喜歡誰？Who do you like in the realistic version of Cat and Mouse?#sister #shorts,現實版貓和老鼠你喜歡誰,False,https://www.youtube.com/shorts/ZqNsQRdNbTM
無動物,搞笑意外,639238112,7631654,1.19,22,2024-03-15,Jiemba Sands,13000000,How Animals Get Over a Fence (With Emojis) 😂,各種動物翻圍籬的方式,False,https://www.youtube.com/shorts/FNfbEWT3pCI
無動物,教學DIY,556468985,3382133,0.61,30,2025-09-19,MEOWJI,12600000,🐷✏️ How to Draw a Cute Pig! Step by Step! 😃 #kids #fun,一步步畫出可愛小豬,False,https://www.youtube.com/shorts/DIXfRAFaOcw
無動物,搞笑意外,441005874,5704738,1.29,60,2022-08-11,KL BRO Biju Rithvik,87700000,Tom and Jerry (Kavi&Rithvi)🐱❤️part 68 #shorts,姊弟版湯姆貓與傑利鼠,False,https://www.youtube.com/shorts/SvzErnz1Qxg
無動物,劇情反轉,408739276,6839471,1.67,60,2023-07-21,KL BRO Biju Rithvik,87700000,Tom 🍓 Jerry (Rithvi&Kavi) Real End Twist 😂🎈 #shorts,姊弟搶食的結局大反轉,False,https://www.youtube.com/shorts/O2N60doam04
無動物,教學DIY,371276522,2432526,0.66,24,2023-09-02,Tripta Home Garden ,374000,चिड़िया रानी बड़ी शयनी चुगती दाना पीती पानी।।Bird Shape Chapati for kids #easy #food #viralvideo,把餅做成小鳥形狀哄小孩,False,https://www.youtube.com/shorts/_qO2qPouXMk
無動物,音樂舞蹈,363357662,,,15,2024-02-24,Ms Jessicas Little Learners,2140000,CUTE 5 Little Ducks Nursery Rhyme,五隻小鴨童謠帶動唱,False,https://www.youtube.com/shorts/z6941OF8Qr0
無動物,挑戰實驗,331846711,2949460,0.89,36,2025-11-22,Mark Rober,81100000,3 Levels of Elephant Toothpaste,大象牙膏三種等級大爆發,False,https://www.youtube.com/shorts/jfUU24gaqNg
無動物,恐怖驚嚇,319723343,810906,0.25,6,2026-05-16,ANYA KOVA,26600000,OMG Can Player escape from the Bunny?,玩家逃得出兔子的追殺嗎,False,https://www.youtube.com/shorts/SsyHu8_wb3Y
無動物,搞笑意外,295837998,3204827,1.08,29,2023-04-18,watermagic #shorts,2840000,Different animals cliff diving styles in #bluetreephuket,各種動物版跳水姿勢,False,https://www.youtube.com/shorts/rW3Trtfu8Vo
無動物,挑戰實驗,283128985,3517409,1.24,29,2024-01-14,عائلة برهوم,4040000,الخطأ متعمد لكن مين الشاطر الي كشفه 😂😂 #تصميمي #عائلة_برهوم,故意犯的錯，你抓得到嗎,False,https://www.youtube.com/shorts/UIlhdBQZaTY
無動物,搞笑意外,274411943,,,9,2023-06-12,mreviatar,8870000,The Kuchi Kuchi🤣🤣,庫奇庫奇的爆笑瞬間,False,https://www.youtube.com/shorts/5NvVT3d8vuI
無動物,教學DIY,263547540,1171147,0.44,18,2025-07-30,Emily's Playhouse Mini,2240000,🎨Try This Drawing Hack – Make a Pig the Easy Way!🐷#arttricks #artideas #easyartidea #easydrawing,一招輕鬆畫出小豬,False,https://www.youtube.com/shorts/jjOnhLZZ8_g
無動物,教學DIY,247576227,3800338,1.54,48,2023-05-02,"SLICK SLIME SAM - DIY, Comedy, Science",12200000,FUN! DIY Cutest Cat Paper Toys! #shorts #papercraft,用紙做出超可愛貓咪玩具,False,https://www.youtube.com/shorts/2thEO6PAzzo
無動物,搞笑意外,238318651,1689682,0.71,12,2023-09-19,XOXO viral,166000,My head is stuck #cute #baby #viral #viralvideo #shorts,我的頭卡住了出不來,False,https://www.youtube.com/shorts/c16AjqKsAhs
無動物,音樂舞蹈,214261922,2563047,1.2,15,2023-09-09,ANYA KOVA,26600000,Meow Meow Tutorial Cat Dance #shorts by Anna Kova,教你跳爆紅的喵喵貓咪舞,False,https://www.youtube.com/shorts/rUjiGUBmrOQ
無動物,教學DIY,189915264,1311188,0.69,36,2025-07-15,BippyBop,8740000,DIY! Funny Animals Made from Marshmallows! 🦒🐘,用棉花糖做出可愛動物,False,https://www.youtube.com/shorts/ze1sZiVepo4
無動物,挑戰實驗,137339292,2531560,1.84,60,2024-12-12,JayFindsThings,7780000,Testing the Unbreakable Pig...,測試打不破的存錢豬,False,https://www.youtube.com/shorts/Bs7Kw3CpkiA
無動物,教學DIY,123459161,2021188,1.64,15,2023-04-28,Carnival Mascot Factory - Premium Mascot Costumes,1270000,Gold Rabbit Mascot Costume 🐇✨ | Custom Luxury Character Design #mascotcostume #carnivalmascot,黃金兔子玩偶裝登場,False,https://www.youtube.com/shorts/GCrEJHn_izA
無動物,教學DIY,122592527,4472824,3.65,59,2023-03-18,Indian Singh,2930000,Girl vs Dolphin 😱 Mind blowing art #viralvideo #art  #artist,女孩與海豚的神畫作,False,https://www.youtube.com/shorts/UEYTC117ces
無動物,ASMR療癒,122295610,652595,0.53,8,2024-09-04,CHA CHA,454000,SpongeBob Squirrel Jelly 스폰지밥  다람이 젤리,海綿寶寶造型果凍,False,https://www.youtube.com/shorts/jjhhUsX8fO0
無動物,知識科普,121419240,3448185,2.84,53,2022-12-28,Mamlambo Fossils,615000,5 months of work to reveal this fossil penguin  #fossil #reveal #geology #paleontology,五個月挖出企鵝化石,False,https://www.youtube.com/shorts/d0kK0NZBtXU
無動物,教學DIY,120482734,702322,0.58,21,2023-11-16,Mi escuelita de apoyo,363000,Asi de fácil puedes dibujar un perrito 🐕🐕con esta historia 😄,用故事教你畫小狗,False,https://www.youtube.com/shorts/w60-vhlJgoQ
無動物,劇情反轉,113432607,3159314,2.79,55,2023-02-23,Stokes Twins,144000000,Losing a Parent..,失去父母的那一刻,False,https://www.youtube.com/shorts/nBIw5ETkacM
無動物,其他,112223764,2201250,1.96,20,2023-07-29,Jamie ,429000,#shorts,無標題的神秘爆紅片,False,https://www.youtube.com/shorts/7bVIKBpWuBo
無動物,搞笑意外,105331611,2460340,2.34,13,2022-07-21,Adhiyan & Viyaan Family,318000,Oru second la emandhuten🙄 unmaiyana elephant nu! #viralshorts,差點以為是真大象,False,https://www.youtube.com/shorts/stHbaHH_TdE
無動物,知識科普,98361432,,,10,2024-12-21,World's Mysterious Facts,356000,How is it possible?🤯😲 #illusion #cow #elephant #bull #temple #shorts #india #ancient #reels #yt #art,一座古雕像同時是牛也是象,False,https://www.youtube.com/shorts/GXHyKXmh7Lk
無動物,其他,95773568,3714656,3.88,36,2024-03-11,IGN,19900000,"Batman, Mr. Freeze, Penguin reunite at the Oscars #michaelkeaton #batman #dc #oscars",蝙蝠俠反派奧斯卡重聚,False,https://www.youtube.com/shorts/uxbeGCdRl9U
無動物,搞笑意外,94263427,,,9,2025-10-23,Nishiyoutuber,156000,Chacha ki मन गई happy Diwali🤣#trending #popular #dogeshmemes #ytshorts #funny #hype #comedy #viral,大叔的排燈節爆笑瞬間,False,https://www.youtube.com/shorts/-85k40ZnDS0
無動物,ASMR療癒,89688497,2525817,2.82,48,2024-03-12,Payman,17600000,This Panda was almost impossible to clean #shorts,這隻熊貓髒到幾乎洗不掉,False,https://www.youtube.com/shorts/gmlwb_x8Elc
無動物,搞笑意外,88061319,3861096,4.38,54,2022-05-06,The Graham Norton Show,5700000,Benedict Mispronouncing Penguin Has Us Weak😭 #Shorts,班奈狄克唸不出企鵝,False,https://www.youtube.com/shorts/GflW9_t7LZk
無動物,其他,87540668,906399,1.04,14,2024-02-29,Urvashi Rao,191000,cute toy money bank #toys #toystory #funny #cocomelon #kidstoys #adorablebabymoments #cute #monkey,小猴子存錢筒搶走硬幣,False,https://www.youtube.com/shorts/ufgxNEQKc0g
無動物,其他,84072384,2691232,3.2,10,2024-02-27,Mayamystic,12500000,I much prefer the Lola bunny of the movie than that of the series so it’s my old cosplay so simple🫠,重現電影版兔女郎 cosplay,False,https://www.youtube.com/shorts/x55ifyHrifk
無動物,ASMR療癒,78490271,1142794,1.46,59,2023-05-15,Biku entertainment,10400000,"Eating Challenge||ASMR||elephant,kinder joy,pineapple eating||bikram phuyal #biku #asmr #mukbang",大象造型甜點吃播挑戰,False,https://www.youtube.com/shorts/b3DBcjgJSSo
無動物,挑戰實驗,76949252,3360021,4.37,177,2025-05-23,Max the Meat Guy,10000000,I Cooked Every Bird in the World,我把全世界的鳥都煮過,False,https://www.youtube.com/shorts/hziqTqnleM0
無動物,其他,75445305,612244,0.81,78,2026-04-10,Alice Toys,1150000,Benda apa itu?? 🤔🫨 #apaitu #penasaran #hiburan #mainananak #penguin #pinguin #roboalive #mainan,這到底是什麼東西,False,https://www.youtube.com/shorts/YugwaCtU-QY
無動物,教學DIY,72096816,783184,1.09,59,2025-09-05,Thrawan,946000,a Fox Made of Oreos,用奧利奧做出一隻狐狸,False,https://www.youtube.com/shorts/MvnwDjmQrKw
無動物,其他,70517417,,,11,2022-08-18,Carnival Mascot Factory - Premium Mascot Costumes,1270000,Bunny Mascot Costume 🐰 | Cute Rabbit Character for Events 🐰 #mascotcostume #carnivalmascot,超萌兔子玩偶裝現身,False,https://www.youtube.com/shorts/u2UlbER-5H8
無動物,其他,64122237,852793,1.33,8,2024-09-08,ABUL᭄KAᏆSH,210000,Thanks for 65m views 🫶,感謝六千五百萬次觀看,False,https://www.youtube.com/shorts/CY9tiR0IT2I
無動物,教學DIY,62376426,2969814,4.76,60,2024-03-01,albert_cancook,29200000,Peking Duck 🦆 @ChefRush @GugaFoods,在家做出正宗北京烤鴨,False,https://www.youtube.com/shorts/0TWcDU11eDY
無動物,教學DIY,59384744,1228782,2.07,60,2025-09-11,Ashkan Sadeghi,4750000,Peking Duck🦆🇨🇳🔥#duck #cooking #recipe #shorts,正宗北京烤鴨這樣做,False,https://www.youtube.com/shorts/VR4abJUk3Ek
無動物,教學DIY,59124413,581474,0.98,49,2025-03-13,FLOOF,4220000,How to Make a Cute Dolphin 🐬 #kidsvideos,手作一隻可愛小海豚,False,https://www.youtube.com/shorts/UQH58vZ8o3c
無動物,其他,56694820,240402,0.42,23,2025-05-15,Nazib ke Toys,2760000,Amr Duita Toys RC Spider 🕷️ and Rabbit 🐇 #unboxing,開箱遙控蜘蛛和兔子,False,https://www.youtube.com/shorts/xc68ZCfiGGs
